"text","id"
"赞//<a href='/n/黄健宏_huangz'>@黄健宏_huangz</a>: 我自己在买书的时候，就碰到过因为书本不提供试读（或者提供的都是推荐序之类的无关痛痒的试读），而买了不适合自己、或者写得很糟糕的书，希望新版《Redis 设计与实现》公开的试读内容可以避免这种尴尬，让大家看清楚之后再考虑是否购买。","273"
"我有一个问题：孟非你热吗？//<a href='/n/孟非'>@孟非</a>: 我只有一个问题：剑桥大学的官微被盗号了吗？","274"
"我的10块钱打水漂了","275"
"#比赛可以重看，四六级不得不考# 比赛四年才一次，四六级四年够你考8次，你说呢？ ???","276"
"你觉得内马尔这届世界杯能进多少球？ <a data-url=""http://t.cn/RvKhKKM"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fycq.la%2FiLmulsP"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> （分享自洋葱圈） ???","277"
"<a class='k' href='/k/伪球迷?from=feed'>#伪球迷#</a>去睡觉3：1 ???","278"
"凤姐真不是吹的//<a href='/n/西瓜大丸子汤'>@西瓜大丸子汤</a>:有见地。吃狗自古以来和吃猪吃牛没区别。勾践生聚教训，就规定生男孩的家庭国家奖励狗一只  //<a href='/n/网路冷眼'>@网路冷眼</a>:一针见血<i class=""face face_3 icon_3"">[赞]</i>//<a href='/n/邢立达'>@邢立达</a>:这认识甩公知几十条街啊…………………………","279"
"今晚集中看球 <a data-url=""http://t.cn/RvoU9gA"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fycq.la%2FYabpzNU"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> （分享自洋葱圈）评论有亮点 ???","280"
"还有七个多小时 ???","281"
"哥，www.ycq.la 访问不了啊","282"
"【再来一发，97年的今天】foofish：17年前的美国时间6月11日，公牛vs爵士 总决赛的第五场，这场比赛也称之为“The Flu Ga...（分享来自<a href='/n/洋葱圈体育社区'>@洋葱圈体育社区</a>） <a data-url=""http://t.cn/RvS6yBt"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ffabu.sponia.com%2Fgroup%2Fpost%2F539926eb3130d06060e08426"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a>  ???","283"
"这部电影顶多给三分，五分是给微博的","284"
"★★★★不错，微博也有点评功能了？这个版本貌似是微博商业化的全新尝试 ???","285"
"巴西2-0克罗地亚，<a href='/n/Peng_8817'>@Peng_8817</a> <a href='/n/Jarvis_Lee_'>@Jarvis_Lee_</a> <a href='/n/ZaX-玺'>@ZaX-玺</a> ，快点发布Android版，在线等","286"
"【2014世界杯十大碉堡预测】大鹏2014：等待可以结束了，世界杯已近在眼前……虽然我们生活在一个足球赛事异常密集的时代，但四年一届的世界杯却... <a data-url=""http://t.cn/RvXqBmd"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fycq.la%2FkpT1-0-"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> （分享来自<a href='/n/洋葱圈体育社区'>@洋葱圈体育社区</a>）   ???","287"
"你有意见啊，麦迪还叫tracy呢<i class=""face face_1 icon_2"">[嘻嘻]</i>//<a href='/n/梁斌penny'>@梁斌penny</a>:penny那时是我的偶像，和奥尼尔配合在魔术这个烂队，经常能赢很牛的队。那会好像还没有科比呢，而现在科比都要退役了。。","288"
"我X//<a href='/n/作业本'>@作业本</a>:撕了行，烧了也行，卖了更好…就是别去擦…多谢，拜托了！ //<a href='/n/凯瑞宝贝早教中心常州店'>@凯瑞宝贝早教中心常州店</a>:擦~//<a href='/n/刘春'>@刘春</a>: 擦～","289"
"从弗老大时代到麦迪到大胡子都不爱防守//<a href='/n/杨毅'>@杨毅</a>:其实美国同行也有看不下去的，给你看看这篇文章：<a data-url=""http://t.cn/Rvx58jP"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fespn.go.com%2Fblog%2Ftruehoop%2Fpost%2F_%2Fid%2F68754%2Fjames-harden-an-errant-all-nba-selection"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> 名字叫James Harden an errant All-NBA selection 结尾是：他骗了我们所有人一次犯规。","290"
"一天就做了这 <a data-url=""http://t.cn/RvVKCUK"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=https%3A%2F%2Fgithub.com%2Flzjun567%2Fhtml-extractor"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> 《基于行块分布函数的通用网页正文抽取》Python实现方式 ???","291"
"前天38，昨天39.4，这不是气温，是体温有木有，看样子今天能满血复活。早安！ ???","292"
"单元测试一个也不能少，因为逻辑复杂起来的时候程序就不听话了 ???","293"
"大卫路易斯、 里贝里、阿圭罗、 苏亚雷斯、 佩佩、巴洛特利、托雷斯   祝好运<i class=""face face_1 icon_3"">[哈哈]</i>","294"
"鲁尼也是IT男？ <a data-url=""http://t.cn/8sDVyWf"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fycq.la%2FmNc_pP6"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> （分享自洋葱圈） ???","295"
"每天经过这儿，一格娘炮两格扯蛋 ???","296"
"转发微博","297"
"閱乎，你好 — 閱乎目前主打的功能是「合輯」，這是一個由多人（也可以是一人）編輯維護的文章集，代表了某類話題下這些編輯的口味。 via <a href='/n/lepture'>@lepture</a> <a data-url=""http://t.cn/8sVmoJp"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Flepture.com%2Fzh%2F2014%2Fintroduce-yuehu"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a>  ???","298"
"曾经读过,这是一本好书//<a href='/n/陈小玉'>@陈小玉</a>: 收藏。","299"
"经常混淆authentication, authorization,现在记得了,有c字母的表示认证, z表示授权. c在前z在后==认证后再授权 ???","300"
"涨姿势//<a href='/n/谷大白话'>@谷大白话</a>: 回复<a href='/n/大魔王想要研究资金'>@大魔王想要研究资金</a>:是的，glory指的就是男性雄风。而牵牛花又叫喇叭花，所以中文出现了“吹喇叭”的委婉说法。glory指代阳物的另一明证就是glory hole，喇叭孔。具体意思请自行搜索。 //<a href='/n/大魔王想要研究资金'>@大魔王想要研究资金</a>:morning glory 一般都是指牵牛花吧？","301"
"用<a class='k' href='/k/Fuubo?from=feed'>#Fuubo#</a>分享了一张图片 ???","302"
"回复<a href='/n/JieChenCN-甲骨文'>@JieChenCN-甲骨文</a>:欢迎批评与指正,1.java8用metaspace替换了PermGen, 但也不会彻底解决OutOfMemoryError, 2.java8广泛用在生产环境怎么得也要个5年时间, PermGenspace的错误在很长一段时间内我们还是会遇到. 至少不算误导anyway,这篇文章并没有深入介绍PermGen的诊断方法,大牛可以深入分析一下,谢","303"
"windows环境下是不是每次要重启dropbox应用才会去同步云上的资源？？？如何自动同步？？<a class='k' href='/k/求助?from=feed'>#求助#</a> ???","304"
"真相是否真的如这位记者同志所述？ ???","305"
"用过的第一款可以设置左手习惯操作的app ???","306"
"转个//<a href='/n/程序员的那些事'>@程序员的那些事</a>:记得周五出现了一个奇葩评论，说把洗脚水倒到室友水壶里。刚才找不到是哪位童鞋了。<i class=""face face_1 icon_18"">[偷笑]</i>","307"
"→_→//<a href='/n/那些XXOO的岁月'>@那些XXOO的岁月</a>:→_→//<a href='/n/贱話'>@贱話</a>: →_→//<a href='/n/斗萌'>@斗萌</a>: →_→//<a href='/n/笑料工坊网'>@笑料工坊网</a>: →_→//<a href='/n/糗百君'>@糗百君</a>: →_→//<a href='/n/当时我和小伙伴们都惊呆了'>@当时我和小伙伴们都惊呆了</a>: 同样是鸟，为什么一个那么能射，一个那么软弱<i class=""face face_1 icon_15"">[害羞]</i>","308"
"dict.fromkeys(seq, [])就是一大坑 ???","309"
"【你见过的最糟糕的产品设计有哪些？】<a href='/n/NOXRAA'>@NOXRAA</a>：一格娘炮，两格扯蛋。 —————————————————————————— 好吧，没想到被顶的那么高，此图来自网上热帖，原始出处已不详了。 —————————————————————————— … <a data-url=""http://t.cn/zTWSult"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fzhi.hu%2FS2zO"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a>（分享自 <a href='/n/知乎'>@知乎</a>） ???","310"
"译者是<a href='/n/黄小非'>@黄小非</a> 同学 //<a href='/n/并发编程网站'>@并发编程网站</a>: 来，看中文的。感谢译者//<a href='/n/_zhijun'>@_zhijun</a>:已经翻译好了 <a data-url=""http://t.cn/8sbxiDL"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.importnew.com%2F10360.html"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> <i class=""face face_1 icon_2"">[嘻嘻]</i>//<a href='/n/Krq_Tiger'>@Krq_Tiger</a>: 我去翻译一下哈哈。","311"
"已经翻译好了 <a data-url=""http://t.cn/8sbxiDL"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.importnew.com%2F10360.html"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> <i class=""face face_1 icon_2"">[嘻嘻]</i>//<a href='/n/Krq_Tiger'>@Krq_Tiger</a>: 我去翻译一下哈哈。 //<a href='/n/方腾飞-清英'>@方腾飞-清英</a>:有人翻译吗？","312"
"转发微博","313"
"<i class=""face face_1 icon_3"">[哈哈]</i>//<a href='/n/柳烟堆雪'>@柳烟堆雪</a>:<i class=""face face_1 icon_3"">[哈哈]</i>//<a href='/n/developerWorks'>@developerWorks</a>: <i class=""face face_1 icon_3"">[哈哈]</i> //<a href='/n/程序员_maple'>@程序员_maple</a>: 果断不能忍啊<i class=""face face_1 icon_3"">[哈哈]</i>//<a href='/n/朴灵'>@朴灵</a>: <i class=""face face_1 icon_11"">[哼]</i> //<a href='/n/QLeelulu'>@QLeelulu</a>:土匪啊 //<a href='/n/老赵'>@老赵</a>:哈哈哈…… //<a href='/n/刘鑫Mars'>@刘鑫Mars</a>: 禽兽啊……","314"
"下次咱们来玩Fizz Buzz，数3太low了 <a data-url=""http://t.cn/8s4pEpe"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FFizz_buzz"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> <a href='/n/Jarvis_Lee_'>@Jarvis_Lee_</a> <a href='/n/邋遢'>@邋遢</a> ???","315"
"起底甲骨文（四）贬低对手，对员工抠门，疯狂收购_福布斯中文网 （分享自 <a href='/n/福布斯中文网'>@福布斯中文网</a>） <a data-url=""http://t.cn/8shlahZ"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.forbeschina.com%2Freview%2F201403%2F0031276.shtml%3Furl_type%3D39%26object_type%3Dcrawler%26pos%3D1"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">起底甲骨文（四）_第...</span></a>  ???","316"
"oracle为了推广java7费劲心思, 官方下载jdk6正常下载需要注册登录,注册页面是这样的.而jdk7可以直接下载.我想对oracle说两字&quot;呵呵&quot; ???","317"
"coding humor ???","318"
"下载地址呢？ps:控件和插件的区别是什么","319"
"转发微博","320"
"推荐知乎用户的作品《知乎周刊·程序人生》 <a data-url=""http://t.cn/8sZ6Mvd"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fread.douban.com%2Febook%2F3069929%2F%3Freferral_code%3D%26dct%3Drec%26dcc%3D3069929%26dcm%3Dweibo%26dcs%3Dupdates"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> ???","321"
"//<a href='/n/BarryWey'>@BarryWey</a>:请大家关注 //<a href='/n/藏族青年在梁家河的岁月'>@藏族青年在梁家河的岁月</a>:<a href='/n/BarryWey'>@BarryWey</a> ：《中共中央关于全面深化改革若干重大问题的决定》，人民出版社2013年11月第1版第30页第3段明确指出：“贯彻党的民族政策，保障少数民族合法权益，巩固和发展平等团结互助和谐的社会主义民族关系”。","322"
"报错页面 <a data-url=""http://t.cn/8Fe0jkx"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.fenby.com%2Fpublic%21about"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> //<a href='/n/_Zhijun'>@_Zhijun</a>: 靠，火毛啊，用微博登录一下，你就给我自动发了一条微博。对了，你们网站的about页面都会报错的","323"
"靠，火毛啊，用微博登录一下，你就给我自动发了一条微博。对了，你们网站的about页面都会报错的","324"
"刚刚注册了一个目前很火的编程学习平台：Fenby！第一感觉是不明觉厉，详细学过才发现原来编程也可以这么学，颠覆三观啊！课程短小精悍、形象趣味、学习体验No.1！给力！ ???","325"
"转发微博","326"
"党纪处分//<a href='/n/Laruence'>@Laruence</a>:包养情妇犯法？","327"
"我参与了<a href='/n/python4cn'>@python4cn</a> 发起的投票【2014年Python官网改版，你喜欢吗？】，我投给了&quot;喜欢&quot;这个选项。你也快来表态吧：<a data-url=""http://t.cn/8FQJLbn"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fvote.weibo.com%2Fvid%3D2550255"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">2014年Pytho...</span></a>  ???","328"
"如果不中就去买一本来","329"
"<i class=""face face_3 icon_23"">[话筒]</i>","330"
"程序员的《权利法案》 - 博客 - 伯乐在线 <a data-url=""http://t.cn/8FYmpd8"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.jiathis.com%2FyS8x"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a>  ???","331"
"最近的微博好没趣，这些才有意思，我先去搬个板凳来//<a href='/n/GeniusVczh'>@GeniusVczh</a>:高大上的码农都是在facebook写php应届生就20w刀啊，java怎么能跟世界上最好的语言相提并论！//<a href='/n/老赵'>@老赵</a>: 是啊，金字塔结构么，您真是高级黑啊…… //<a href='/n/zhh-2009'>@zhh-2009</a>: 好笑，Java只用一种方式，但是吸引的码农数就已超过C晒的两倍，工资普遍也比","332"
"Integer.valueOf(String) 方法之惑 - ImportNew 有个仁兄在StackOverflow上发起了一个关于Integer.valueOf(String)的问题，引起了热烈的讨论。本文对其中优秀的回答进行了翻译，也欢迎大家一起讨论。 <a data-url=""http://t.cn/8FCRSNg"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Ft.jiathis.com%2FAuVZ"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a>  ???","333"
"谁伴我闯荡","334"
"美好的一天从抽红包开始~！O(∩_∩)O","335"
"亲，你的红包真是高端大气上档次！","336"
"你们的MIUI经常自动重!启!","337"
"这篇文章有说 <a data-url=""http://t.cn/8k4jUwB"" target=""_blank"" href=""http://weibo.cn/sinaurl?u=http%3A%2F%2Fwww.importnew.com%2F7418.html"" ><i class=""iconimg iconimg-xs""><img src=""http://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></i><span class=""surl-text"">网页链接</span></a> //<a href='/n/AVOS-dennis'>@AVOS-dennis</a>: substring变成O(n)了 //<a href='/n/H国小鳄鱼'>@H国小鳄鱼</a>: 转发微博","338"
